ID 	Annotation	Text
1247571098985775108	0	Joko nyt voi ostaa kaupasta vessapaperia ilman pahoja katseita tai hamstraajan leimaa? Vai pitääkö jatkaa eloa ilman pyyhkimistä? Niin tosiaan, kaverin puolesta kyselen. #COVID19FI
1247551653454262275	0	@rtheino Apua, miten pärjäsit? 😱
1249116839575269378	0	Oisin voinu saada mum testosteronit viimeviikolla mutta posti oli tullu väärään osoitteeseen eli joudun odottamaan vielä kuukauden *kipu*
1249638390716411905	0	@innanen @SallaKaroliinaH @KatjaKurk Itse odottaisin rokotetta. Eihan taa kotona samoilu kivaa ole, mutta taa pistaa nuoriakin vetelaksi. Yksi kaveri oli juuri 6 paivaa koomassa taman kanssa, mua nuorempi, ei edes viela 30v.
1246029248751689728	0	Ripuli saattaa olla koronaviruksen yksi oire – asiantuntijan mielestä sen voisi lisätä myös viralliseen oirelistaan Suomessa https://t.co/aw1CEcRTYc
1248891773415567360	0	@odds_12 @TimoBrander Mietin että että oli 14.2 alkaen 2vko:n kuumeinen keuhkoputken tulehdus. Aloin tos vast miettii oisko voinu olla korona. Tuskin vielä tuolloin.
1250777718863605760	0	Tule apuun Anja! Täällä nimittäin puhutaan sellasta, että ihan justiinsa kohta mennään eläinlääkärille eikä meikäläiseltä kysytty mitään! Kuulemma silmätulehdus. En oo huomannu. https://t.co/E3SjQZYiNr
1247453487073505286	0	@NBAtuokio Keiden kolmen NBA-pelaajan kanssa Jirka, Olli ja erikoisvieras haluaisivat olla karanteenissa ja miksi?
1249302172057120768	0	@AnneTorppa Myyräkuumeen muutama vuosi sitten olin viikon melkein 40 asteen kuumeessa. Toinen oli 2004 ruokamyrkytys joka vei sairaalaan tiputukseen viikoksi se oli itselläni pahempi kuin myyräkuume mikään ei pysynyt sisällä yli viikkoon silloin tuntui pahalta.
1246472591461756928	0	@AnneHirvonen1 Nyt ollaan minun tietämyksen rajoilla. Kaasujen vaihtuminen on melko passiivista, auttaahan elvytyksessä suuhun puhaltaminenkin. Jos toivoa ei olisi, ei hän olisi tehohoidossa. Raju tulehdus voi heikentää keuhkojen toimintaa jatkossa. ❤️
1250736587496882177	0	Tässä syy, miksi nyt ei ole syytä lähteä sinne mökille vaikka ottaisi viikon ruuatkin mukaan... Kyse ei ole vain tartuttamisesta vaan myös hoitoresursseista. Voimia toipumiseen @JariTaponen
1248719767571177472	0	@LeenaViikari "Jännä kun et muista", apua 😳
1248964117140058113	0	@Miikkapark juu, mulla oli kans just sama että ei kuumetta vaan enemmänkin vilua ja nenä vuosi kovasti. Kesti onneksi vaan pari päivää c vitaa ja sinkkiä otin paljon niin ne youtube tohtorit sanoo:)
1245729016402903042	0	@woltapp Täysin #vastuutonta ja törkeää toimintaa Woltilta, toi naapurin ruoan n 1,5h liian aikaisin. Naapuri ottaa hädissään yhteyttä, et oonko kotona jne. Suoriuduin tuonne alas niin pian kuin pääsin, se ruokakassi oli jätetty rappusyvennykseen. #wolt
1246543541398114305	0	heräsin iltapäikkäreiltä paniikkikohtaukseen. olis pitäny osata odottaa tätä, en vaan tajunnu aatella, että vuosikausien jälkeen tulis uuestaan näin vittumaiset oireet.
1246655767857582081	0	Kerrankin ilo kuulua B-ryhmään, t. B+ #koronafi #veriryhmä https://t.co/l8j9awDtVZ
1247784385979400192	0	@juheja Toivottavasti saat pian apua! Myös oman perheenjäsenen tutkimus- ja toimenpidekäynnit peruttu. Kyseessä vakava perussairaus. Tuntuu epäreilulta, sekä tässä tapauksessa että yleisesti.
1247380725072113665	0	@KiiHeidi Aamuinen kävely, etätyötä kotona.
1246142161919397890	0	Aion mennä tähän vasta-ainetestiin heti kun ne tulevat. Sairastin kk sitten lievää #korona muistuttavan taudin ja haluan selvittää on nyt immuniteetti. Vasta-aineet | Mistä tietää, onko sairastanut lievän tai oireettoman covid-19-taudin? : https://t.co/gy8NjgPyMx
1250859842241257472	0	@HKivimaki Mitä kaikkia oireita sulla on ollut? Muistan et tuli kuume.
1246714100215959552	0	@MikaelJungner Eiköhän tuo olis kätevintä toteuttaa ihan tekstiviestein, jolloin tavoitettavuus aivan toista luokkaa kuin sovelluskaupasta ladattavin älypuhelinsovelluksin. Kysymys a) Onko ollut oireita, sen perusteella jatkoviesteissä vaaditut jatkokysymykset, ml. postinumeroalue
1249961563991269376	0	Ajo-oikeudeton mieskuljettaja ajeli huumepäissään Hikiäntiellä Riihimäellä https://t.co/Xgm4JH4O2D
1245351982140923905	0	Tästä on vain 2 viikkoa
1245394438093930500	0	@AlaJussi @VirpiKs Antenna3 uutisissa sanottiin, että parempi on kuolla kotona jne.... Minun puhelin on täynnä, en saa kuvattua. Jos tulee uudestaan, yritän jollain toisella puhelimella.
1246345797299511297	0	Otanko koronavirusriskin vai riskin, jos jätän ect-hoidon väliin? Minusta tuntuu, että tässä ei ole kuin huonoja vaihtoehtoja. Toinen edellä mainituista on huonompi. Luotan kuitenkin siihen, että jälkeenpäin katsottuna tein oikean päätöksen. #Koronavirus #Mielenterveys #bipo
1249383536039247872	0	Hiushalkeama ahdistaa.
1246337239283576833	0	Suomeen levisi sata vuotta sitten tappava tauti, jonka hirvittävät oireet herättivät kauhua: ”Ihmiset olivat epätoivoisia” https://t.co/8YJQaPQVVU
1247465729462591488	0	siis saako suomesta enään mistään paikanpäällä syötävää lounasta??????? #korona
1247092415758024706	0	Asiakas antoi vantaalaisella kuntosalilla 500 euroa tippiä – Yrittäjä: Itkuhan siinä tuli. https://t.co/6eIlPrzQ0a #yrittäjät #korona
1247204876028973058	0	Tänään on taas huono "koronapäivä". (Ei, minulla ei ole koronavirusta.) Olotila on vähän alakuloinen ja tänään mietityttää, kuinka kauan tätä jaksaa. Yksin neljän seinän sisällä ja liikaa aikaa ajatella. Välillä hyviä ja välillä huonoja päiviä. #korona
1246886015916220418	0	Koska jännitän huomista työpäivää, niin säästän Idolish7:n kakkoskauden tokan jakson huomiseen iltaan. Ainakin on jotain mukavaa odottamassa kotona, jos olen ihan puhki kiirepäivän jälkeen. https://t.co/Ipo9cPkJUw
1247610415661621254	0	Mitehä muilla on Stadin / Kalasataman alueella toiminut pre-korona sovitut lääkäriajat? Oon odottanut omalääkärin soittoa nyt kaksi viikkoa. Tilanne ois vähän kiireellisen puoleinen mutta mutta... #elämälive #koronafi #COVID19FI
1250084402060767245	1	@Masaju3 @kirstimasalin kunpa tietäis. Mun oireet ei riittäny etttä ois päässy testeihin. Ei auttanut vaik sano että noku ois toinoinniii verenpainetauti ja diabetes ja muutenkin paska kunto/terveys. Perus "lepää kotona ja soita jos oireet pahenee" =)
1245419432731705344	0	Osaankohan mä enää kesäkuussa toimia kahvilassa? 🤔 #korona
1247218587791699970	0	Kotona on kuulunut koko päivän epämääräistä moottorin hurinaa, jota en onnistu paikantamaan niin millään, vaikka kuinka koitan kuulostella. Alan pian epäillä, että se kuuluu pään sisältä 🤔🙂
1248694279322701824	0	@pekkasauri @radiosuomi Apua kiitos vinkistä, ehdin just taajuuksille! https://t.co/ETlhVd1csm
1249429068057100289	1	@Dimmu141 Oireita on. Luultavasti siitepölystä. https://t.co/DCw7oF0LLa
1248180226305265665	0	Tänään jälleen töiden merkeissä rajatarkastuksissa vahvasti läsnä 👮‍♂️ #vrduuni
1247739245986373634	1	@suldaansaid @mikkikauste Voi paska. Mulla on samat oireet. Päällimmäisenä kuiva yskä myt kaksi viikkoa.
1246874217607561218	1	@ilkkavaan Siis kaikki koronaviruksen oireet, ei testata, olen liian hyvässä kunnossa.
1248510396815859713	1	@eppe @harrtohm @KariTikkinen Vertailin muistiinpanoja tutun lääkärin kanssa. Kummallakin ollut/on outo "flunssa". Esiin nousi kysymys, miltä väsymys tuntuu? Unettaa vs energia loppu vs pyörryn. Kummallakin sama kokemus, väsymys tuntuu siltä että taju on lähdössä. Testejä odotellessa... ⏳
1250542424797184005	0	Game of Thrones - tähti Kristofer Hivju toipui koronasta – vietti kärsimysviikkokausia karanteenissa https://t.co/QByHvHVQTM -Iltalehti
1250806273232326656	0	@pirijanne @LindeVes Hurjaa aina kuulla noita nuorena kuolleita. Useamman alle 50-vuotiaan tunnen, jotka ovat saaneet sydänkohtauksen, mutta onneksi niin, että on ollut joku lähellä ja hälyttänyt apua.
1250014282051436545	0	Kiitos hyvistä uutisista @moia Lämpimät terveiset vanhemmillesi ja toipumista.
1249489278310244354	0	Valmistaudun henkisesti yksinhuoltoon, pojan isän työpaikalla tartuntoja ihan kiitettävästi. Veikkaan että seuraavan viikon aikana tulee infoa että ei voi poikaa ottaa. #korona
1246497146519588866	0	Myöhään oli jo valoisaa. Parin tunnin iltalenkki kaverin kanssa. Aurinko laski #Laajavuori taa. #Tuomiojärvi osin sula. Lämpöä lauantaihisi❣️ https://t.co/G3ZTxePBIi
1245766861419163648	0	Nainen kertoi kokemuksestaan sosiaalisessa mediassa. #Koronavirus #Cheek #Lahti https://t.co/oyHwpVP0fa
1246057687609151493	0	@ArjaHyv Mä kävin kuntouttavassa työtoiminnassa, mut se lopetettiin heti ku tää poikkeustila alkoi. Pari viikkoa meni tässä kotona. Mutta tieto ettei ainakaan 13.5 pääse töihin sai mut romahtamaan. Kiitos viestistä. En ole ainoa jolla on nyt vaikeaa, tiedän.
1248142381658103810	0	#karanteenidieetti tuntuu olevan tehokas. Paino on pudonnut kilon tässä #etätyö'n aikana. Ei vain jaksa kauheasti kokkailla. #koronakriisi #koronavirus
1248596999559098368	0	@babalybeck @iamAntero @lasleh Tehtiinkö uutta testiä kun oireet hävinneet? Aika lyhyeltä kuulostaa eristys...
1250048399937765376	0	Useita altistunut koronavirukselle Vaasan keskussairaalassa – 55 työntekijää karanteenissa | Iltalehti https://t.co/33DOJBw2dy
1246877734111936516	0	@ilkkavaan Tuon vitun voit tässä tilanteessa unohtaa, mutta jos maku- ja hajuaisti katoavat runsaaksi kolmeksi viikoksi, vatsa pettää viikoksi, päätä särkee 5 viikkoa. yskä ja kurkkukipu ovat tuskallisia 4 viikkoa, voin sanoa että oireesi ovat samat kuin itselläni. Kuumetta oli pitkään.
1250801819162480640	0	Pojalla alkaa huomenna talviloma. Sanoi olevansa kerrankin kotona ihan vain rennosti. Muutaman viikon onkin jo etätöitä tehnyt. #StayAtHome #holiday
1245666239562776577	1	@littlebadlei Uupunut ja oli vähän kuumeinen olo mutta nukuin lisää ja se helpotti vähäsen.
1250764925334687744	0	Lääkärit varoittavat: Kannabis pahentaa koronan oireita https://t.co/hEUBy3l8rr #uutiset #kannabis #hamppu
1245643765613613065	0	@NiinaHakkarain1 Kiitos Niina. 💕Kävin jo aamuvarhaisella mummin asioilla. Nyt jumitan kotona. Menen vasta pääsiäiseksi töihin. Kaikki on iltavuoroja. Eihän tätä sosiaalista elämää nyt ole. Turvallista päivää sinulle ystäväni. ☀️💕💐
1246545084805459968	0	eilen sanoit sun kotona hyvä jupe
1246118088300474373	0	Victoria's Secret -malli joutui sairaalahoitoon koronaviruksen vuoksi – tällaisia oireita hänellä oli https://t.co/qK0t9XCxSl https://t.co/YXIoGlFhmV
1245931478157938691	0	Scammer villain virus maker
1248203981777702912	0	@Lirularuloru Illalla klo19 tulee täyteen 5 viikkoa kotona. Tänään kurkistin jo ovisilmästä rappukäytävään ja sovitin farkkuja, yllätys vielä mahtuivat. Saa nähdä maltanko #stayhome juhannukseen saakka.
1248039712616591365	0	Mitenkähän se tartunta on hankittu? Se olisi hyvä tietää. "Tiedettiin ohjeet, mutta päätettiin olla noudattamatta niitä” – nuorten maajoukkuehiihtäjä on toipumassa koronatartunnasta #korona https://t.co/nkDNZWXa6i
1246072471213740033	0	Koira tuli hoitoon. Ihana 😍❤ Hyvä, että joku vie minua ulos #StayHome https://t.co/NhrMQxcCYF
1249048056999432192	0	@ilkkajii Ei onneksi ollut paha, mutta kipeä kyllä. Sitten kun lopulta tunto palasi 😅
1250738611940724736	0	Nyt muuten iskee nuha. ☹️
1249989992702713856	0	vaikka muutto stressaakin ja tää pandemia pistää arjen sekasin niin silti mun sydän on täynnä lämpöä ja mulla on toiveikas fiilis 💪🏻😤✨
1249244099716276225	0	@e_mk_v Mä tyhjensin mökillä varaston ja samat oireet! Koko kroppa ihan jumissa. Syytän koronaa tästäkin. ☺
1250664798888607744	0	En tiedä, mitä mä nyt taas oon tehnyt, mutta.. 🤷🏻‍♀️
1248176914524786689	0	Siitepölykausi on alkanut poikkeuksellisen aikaisin – miten erottaa, johtuvatko oireet allergiasta vai koronasta? https://t.co/hFMLezU4Bp
1251043732453015553	0	Menossa varatulle lääkärinajalle (kuntoutusta varten) ulkopuolella odotti kaksi setää jotka kysyi, onko varattu aika ja onko oireita. Kun ei ollut sai mennä. Käsidesiä en nähnyt missään mutta eipä tarvinnut koskeakaan mihinkään. https://t.co/INLcR54unw
1247859317249921025	0	Flunssa (virus) 🔜 keuhkokuume 🔜 viruksen jälkeinen väsymysoireyhtymä! Lue juttu ⤵️ ” #väsymysoireyhtymä ”
1248143038221815808	0	@sagamaraia @DanielKoski2 Mulla on edelleen pienet korvakäytävät, osasyynä varmaan, lääkäri sanonut noin. Putketkin olleet korvissa lapsena. Tosiaan lääkäri näkee onko tulehdus korvassa ja antaa lääkkeet. Jos on tullut verta, voi olla tärykalvo puhjennut itsekseen ja vaikuttaa kuuloon.
1245418047688638466	0	@Turapalli Tarkistin muuten tämän. 25.2 mun ykkösvaimoa mun kotona. Aivan liian pitkä aika 😢 Tää aika paljon nyt raastaa kyl. Toki, mä oon pystynyt halaamaan sen jälkeen ”sentään” skidejä, vaikkakin mun oireiden takia huomattavasti vähemmän. Voimii sullekin sinne ♥️
1246003293891047425	0	Sitten viimein sain 12kk apurahan, jota sain kolmena vuonna. Se piti kuitenkin hakea joka vuosi uudestaan. Lottovoitto oli myös kun sain vuoden PALKALLISEN tutkijakoulupaikan. #työuupumus #masennus
1247963206481514498	0	@JantunenKaarina Kolme viikkoa kotona.. Ei ole hääviä. Kiva olis vähän haahuilla kaupungilla kahvittelemassa ja tavata tuttuja. Ainakin 2vko vielä edessä..
1246819438910980096	0	Yle: Kolme kuollut hoivakodin koronaepidemiassa Espoossa – Tartuntoja myös toisessa hoivakodissa #koronavirus #hoivakoti https://t.co/osWBeVIxzr
1247080822416576514	0	Hei te kaikki eri lääkityksissä olevat #syöpä-kollegat 👋 Lääkkeemme eivät yleensä ihan halpoja ole ja tilausten aikaikkunat olleet tiukkoja. Nyt eivät ole. Tilasin omani verkkoapteekista viikon etuajassa. @KelaFpa laajentanut reilusti aikaikkunaa, kiitos siitä. #korona
1251067315606769664	0	@Liljavirta Olen taas terveenä. Välissä oli parin viikon köhä ja nuha. Tavallinen kevätvilustuminen lienee ollut, ei kuumetta, ei lihaskipuja, ei poikkeavaa väsymystä.
1245722987535519746	0	Mä oon ollut 3 viikkoa kotona. KOLME VIIKKOA!
1247953897639067649	0	@riikkavai Voimakas väsymys on myös koronan oire.....
1249750967517659139	0	@odds_12 Mitenköhän ihmiset sitä rokotetta haluaa ottaa, kun sikapiikistä jollee oireita tuli. Itelle ei kyl mitään
1247267039850516480	0	En ota tyttöjä mukaan kauppaan ovenkahvoja nuoleskelemaan,ja siksi he odottivat tänään kotona kun kävin maitoa hakemassa. Kotiin tullessani havaitsen,että 4v on meikannut itsensä Nina Hageniksi ja vanhempi ilmoittaa,että pienempi oli lyönyt häntä perunalla. Peruna on vessassa.
1250661480523075584	0	@JariTaponen Oireet ja kehonlämpö kuulemma saattavat tosiaan heittelehtiä. Voimia ja paranemisia!
1246300722804797450	0	Pitkän tauon jälkeisen juoksulenkin aiheuttama lihaskipu jaloissa kaksi päivää lenkin jälkeen: 🌲/5 #juoksu 🏃‍♂️ https://t.co/8DcDPBPtue
1245654439895031811	0	Oon nyt tän viikon ollut kotona ja pessyt asioita. Kuulunko tiskiryhmään?
1247257444478304257	0	Mummo soitti illalla. Häntä ärsyttää karanteeni. Eli joudun huomenna viemään hänelle kebabrullan tulisella kastikkeella. #mummotbest
1249329468860174338	0	Nyt alkaa todella ymmärtää, että elämä on kotona. Teini leikkasi isän hiukset ja minä tein ekaa kertaa ikinä gluteenittomia karjalanpiirakoita.
1249678528150417409	0	@HJkoti Voi ei. Pohdin koska pitää lähteä päivystykseen. Mutta pitää ensin koittaa nämä Pronaxen, sirdalud ja panadol-coctailit. Onneksi on auttajia kotona.
1246106630263058434	0	@OmniaAnu jälkikäteen mietittynä kestämättöminkin perustein loppuvuodesta. Olin hakenut apua työterveydestä, mutta en saanut sitä (sic). Pyysin sairaslomaa, sain masennusdiagnoosin ja citalopramia.
1247181113405124608	0	@AstaViertola Vakuutukset täytyykin käydä läpi, esim. matkavakuutus lienee turhahko. Läppärinkin voisin melkeinpä myydä, kun toimiston pöytäkone on kotona. Pitäisi hakea toimistolta kaikki evässäilykkeet kotiin, vuokranalennusta kinusinkin jo (koska julkisivuremppa).
1250696059896188935	0	@Gilgamies Voin samaistua tähän liian hyvin. 8kk saatiin lisäaikaa, mutta tammikuussa jouduin sanomaan hyvästi Emma-koiralleni ;_; (joutui onnettomuuteen). Jouduin sanomaan hyvästit aivan liian aikaisin. Kipu loppuu mutta kaipuu pysyy. Voimia sinulle 💕
1249397731635924992	0	@marttatervonen Apua! 😅 mulla tämä ollut lyhin. https://t.co/sOypgRJXKy
1248881293728899072	0	@ainopokela Saattaa olla. Keittiön kello on pysähtynyt. Se on 19.30. Ei kovin reilua pysähtyä kun en tiedä edes mikä päivä nyt on. Elän lisäksi maaliskuuta vielä. #korona 🤯
1246484454681559040	0	@jouko_kujala Panacod painajaisineen oli pahempi kuin kipu. Näin jänniä liskoja seinällä ja totesin, että buranalla mennään. Toivotaan et menee pahin pian ohi!
1246854937977511942	0	@LeenaViikari Usean parantuneen tunnen. Yksi oli sairaalassa pitkään jatkuneen korkean kuumeen vuoksi, loput ovat olleet kotona. Voimia kaikille 💚
1247814194784653312	0	Toi on kyllä aivan loogista, että turha pitää maskia, jos ei myöskin suojaa silmiä. #korona
1245434589293805568	0	Mitä mieltä olette korona viruksesta? #suomi #koronasuomi
1249298601941127170	0	Onko teillä ihmisillä kaikki ok siellä? Ei ole nimittäin näkynyt teitä hetkeen. #koronafi https://t.co/uCJ4mfdoa0
1247413834610065409	0	Olen yksi miljoonasta! 😍 #korona #etätyö
1247075216066588673	0	@sezginiina @KoomikkoKivi Niina, et ylireagoi vaan toimit ihan oikein! ❤️ Meillä koko ajan kotona mieheni (eläkkeellä) ja opisk. poikamme (etäopiskelee huoneessaan tiiviisti). Itse joudun käymään töissä, ei etämahdollisuutta, mutta liikun vain työn ja kodin väliä arkisin. Viikonloput ollaan kaikki kotona.
1247051228086972416	0	@hhoenak Ahdistaa jo ajatuskin. https://t.co/V8kMhfq7kq
1245363555039313921	0	Karanteenipäivä 15. Meikkaan, koska lähdemme mieheni kanssa tänään käymään ulkona. Mäkkärin autokaistalle. #tähänontultu #COVID19 #karanteeni #tuleehulluksi
1250692215640412160	0	Oii mun synttäriviikolla!!
1248973467967504384	0	@AnneTorppa Olin Kiinassa (Peking, Tianjin) muutama vuosi sitten ja sain flunssan joka kaatoi minut sänkyyn viikoksi. Kova kuume, superheikko olo, kurkkukipu jne. Selvisin hitaasti. Ehkä se oli korona ja minulla on jo vasta-aineita
1248155843767517184	0	Korona tuntuu olevan jo keuhkoissa – olenko luulosairas? Psykiatrian erikoislääkäri antaa selkeän vastauksen https://t.co/86fZxpBYRC
1246417857010950150	0	@MohkoDyyd @Ellahhelena Apua! Pikaista paranemista!
1246126644898693120	1	@PipsaAro Kiitos ❤ tää on ollu vaan kolme viikkoa kuumetta ja tavallista astmatuhinaa, kyl tämä tästä
1246870192803786753	0	ollaan kyllä nopea pariskunta https://t.co/gpAo9Ppfyw
1250786155303522305	0	jahas, nuha on siirtynyt paineeksi otsaonteloon ahkerasta niistämisestä huolimatta 😓
1250852864991387650	1	@MunnukkaTuomas @kautoh @PirtaHotulainen On ollut lämpöä 37.2-37.5 kun käyty Martinlaakson terveystalolla / koronaterveysasemalla. Soitin 25.3 ambulanssin kun tuntui, että vasen puoli alkoi tuntua, että halvaantuisi / puutuisi.. ainii sormista lähti tunto. Ambulanssi olisi kestänyt 112 mukaan 2-3 h... Menin taksilla. https://t.co/TrvceS4owJ
1249773170875199489	0	Aivan järkyttävää kielenkäyttöä ja käytöstä lasten läsnäollessa. Apua! #unelmahäät
