ID 	Annotation	Text
1249046818421452802	0	@JohannaKukka Mainittakoon, että kaksi edellistä kesää Suomessa on jäänyt väliin. Nyt taitaa tulla kolmas putkeen... kiitos #COVID19
1246874229498396672	0	@jallu48 Kuumeeton keuhkokuume? 😮
1245594483070078976	0	Filippiinien presidentti: Ampukaa ulkonaliikkumiskieltoa rikkovat kuoliaaksi! #turunsanomat #LM #koronavirus #filippiinit https://t.co/UkLsXh0Ib3
1247019846019284992	0	@JaanaHumalto @FinFami_omaiset @MTVUutisaamu @PiaHytonen Eli mitä apua minä voin saada kun turvaan yksin monisairasta äitiä kotonani ja äitiä ei olla otettu psykiatrian osastolle viime syksystä jonne kuuluisi? Kolmen kuukauden tulot minulla 180€, josta ulosotto ottanut jo 30%. Äidin psyykkinen sairaus erittäin haastavaa. Mitä apua?
1247602095999651844	0	Luulin, etten pysty laittaan itse terveellistä kasvisruokaa kotona, vaikka oon ollut vegaani 23 vuotiaasta lähtien (poikkeuksena Ranskassa asumani aika) ja kasvissyönnin aloitin yläasteella koulussa.
1247879531106467843	0	Viimeisen päälle eristyksissä ollut viimeiset 3vk. Eilen poksahti paikka hampaassa ja nyt sit hammaslääkärissä käyty. Kuumottava tilanne. Toisaalta, vapaita aikoja paljon, koskaan ei näin nopeasti ole saatu hommaa hoidettua. Jännittää silti🤷🏻‍♂️ #koronakriisi #koronavirus
1250920435912445956	1	Aivan villii, herbbes ja kuumetta, ei ihme et särkeny päätä
1247060642265251840	0	@jussi_aumo Lucky you! Muistan hyvin, miten se kiersi suorastaan ennalta-arvattavasti työpaikalla osastosta toiseen, kun jengi tuli töihin sairaana ja/tai liian nopeasti sairauden jälkeen. Sairastin sen 9 vuodessa varmaan 8 kertaa, nyt pian 12 vuotta Suomessa ja luku on pyöreä nolla 👏
1250113485100453898	0	Olen onnellinen, kun koirat ovat onnellisia. Yksinkertaista rakkautta. #korona
1246022894477611009	0	@NeuvonenTuija @1984_Nyt Voisi olla sulla asikloviirikuurin paikka kun oireet vaikutta herpes simplexsin aiheuttamaan aivotulehdukseen. https://t.co/2JvYTZ0mMM
1245683769035706368	0	Olen karanteenissa törkeästä veropetoksesta sekä työnantajamaksujen maksamatta jättämisestä tuomitun Hans Franssonin kanssa.
1245990911043088384	0	Onneksi putkiremontti oli vuosi sitten, eikä nyt. #trrrrrrrrrrrr #koronafi https://t.co/6Tp4OoWlM1
1248282850161561602	0	Kranteeniarki tekee hyvää mun pk-harjoittelulle. Päivällä ensin 1,5h lenkki, kun pidettiin puhelinpalaveria pomon kanssa. Iltapäivällä vielä 1h lenkkipalaveri kollegan kanssa. Nyt väsyttää. #lenkkipalaverit #korona
1248917888578269184	1	Olen todella kanssasi samaa mieltä. Mietitty on tyttäreni kanssa samaa. Ei ole kovin hohdokasta jos niin käy. Olen itse joko sairastunut covid 19 siis Koronan aiheuttamaan, mutta lievään hengityselin sairauteen. Kuumetta ei ole ollut kuin ylimmillään 38,8.*C eikä kovia kopuja ei
1247815981549977600	1	@kirstimasalin Laitoin pomolle just viestiä että lopetan tältä päivältä. Sen verran paska olo. Mä en voi mennä apteekkiin tai kauppaan?! Apua!
1245710950096949248	0	@jmkorhonen Itse varasin 6.3. hotellin Ruotista työmatkaa varten kolmen viikon päähän (viime viikolle). Seuraavana päivänä olinkin työnantajan määräämänä etätöissä epidemia-alueelta (6.3. määritetty sellaiseksi) paluun takia. Samaa oloa kotona edelleen (pl. yksi päivä). Nopea oli.
1251060880139259904	1	@Savolainen_J @lettipitko @lasleh @HUS_uutisoi Näitä pitäisi tutkia myös keuhkokuvalla niin kuin Kiinassa, koska Covid-19 tekee niitä ”sirpaleita” kuviin ja testaamalla onko muita viruksia jotka voisi selittää oireet. Joko kokeilitte vasta-ainetestiä?
1247145185114554369	1	@RebekkaHarkonen @RiittaHankonen Ne ottaa tuota kautta yhteyttä todella nopeasti, jos oireet osuu. Kaverilla 5 min, sitten lähete testiin saman tien.
1250391685743497221	1	@JLaitaneva On kyllä meille täysin normaalia, joskin normaalitilassa olisi nyt miniloman paikka. Nyt ei ehdi. Tulin äsken kotiin kun on niin kipeä olo. Sohvaperunoin loppupäivän niin huomenna jaksaa taas.
1246157493262221317	1	Kävin uteliaisuudesta kokeilemassa omaolo-kyselyä, vaikka mulla ei olekaan #korona oireita enkä ole tietääkseni altistunut, vaan on muuten outo ja heikko olo. Omaolon mielestä mun pitäis ottaa yhteyttä terveydenhuoltoon, oireet on niin huolestuttavat. Ristiriitainen olo sanoisin.
1246361093070639106	0	Onneksi on iso perhe, niin pikkunoita voi virpoa ihan perhepiirissä. Isovanhemmat sitten puhelimitse. https://t.co/o9v08AEdys
1250856688611217409	0	@SuviAnneSiimes Tänään oli todella harmaa ja raskas päivä, mieli maassa matamista. Hommat hoituivat kyllä. Onneksi illalla oli ratsastustunti - se vie aina murheet mennessään. #koronafi
1246305777754701826	1	@TuijaJansson Mulla ollut vähän samaa, en kylläkään yöllä ole joutunut ottamaan särkylääkettä. Itse uskon oman pääsäryn johtuvan huonosta ergonomiasta kun etätöissä kotona läppärillä olen
1245458093913276416	1	@tiiaroos Siis kun meillä on lapsi jo kolmatta viikkoa kotona, koulun suostumuksella.
1245886744773435393	?	Koa listoma
1249390211320201216	0	Pohtinut tässä miten tekisi #kesäloman kanssa. Lomailisiko minimin 2 viikkoa ja säästäisi loput #lomapäivät sinne kun voi tehdä jotain muutakin #kotona #jumittamisen sijaan? #koronanjälkeen #lomasuunnitelmia #pähkäilyjä
1250364111260696576	1	Räkätautupäivitys: luulin, että on kuumetta - digimittari näytti 34,9 😳 Lämpö ollut jo pari viikkoa pysyvästi alle 36 astetta. Olenko kuollut 😂
1247125731265720320	0	Eikös aprillipäivä ollut jo? En kyllä tule ikinä maksamaan 19€ vuokraleffasta. Kyllä tuolla hinnalla pitää leffa jo omaksi saada. https://t.co/7OuREgRbnd
1248890663002935296	1	@LindenAki Vaimo hoitoalalla VS alueella. Pääsi testeihin. 1 vrk karanteenia kunnes vastaukset saatiin. Negatiivinen. Vieläkin yskä lohkeilevaa ja irtoavaa.
1247122556148224000	1	@MaaritLeinonen @kutrinet Kaverilla alkoi ripulilla. Ei mitään ennakkovaroitusta. Oli sitten kuumehorkassa ja yskässä viikon. Ei mitään muuta. Heikossa kunnossa oli, ei päässyt testeihin, ei lekuriin. Nyt 2 viikkoa karanteenissa. Ei tule riittämään ja ilmeisimmin oli koronaa...kuinka paljon on näitä?
1249409764381073411	0	Jonna, 34, sairastui Lissabonissa koronaan – rajut oireet toivat kuolemanpelon, sairaalan päivystyspuhelimesta kuului vain tyly viesti https://t.co/R2ysdvBtDi
1246002851425521664	0	Pääsin #yliopisto’on v. 2006 ja samalla muutin uuteen kaupunkiin. En löytänyt samanhenkisiä ihmisiä ja olin yksin. Uppouduin opiskeluun. Opiskelin 24/7, ma-su, aamusta iltaan. #työuupumus #masennus
1248889223945629698	0	@AnneTorppa Taisi olla epävirallinen suositus, mutta oli siinä järkeäkin sikainfluenssan aikaan. Jos tuli influenssan oireet, niin tod.näk. sulla oli sikalunssa. Niinku mulla, ei tosin diagnosoitu, mutta vahva epäily, koska influenssarokotus.
1250128917870100480	1	Stressikuume oireita iski päälle ja veikkaan et en tuu nukkumaan hyvin seuraavaa yötä ääääh
1246594475352379392	0	Olen leppoisa ihminen, tavallisesti. Nyt koronan-perseen-suttura on tullut uniin. Herättää ja pitää aamuyöllä paniikissa. Kellään mitään vinkkiä ois? Puukotanko vessapaperirullan vai mitä? #koronafi #karanteeni #uniintulee
1247948516426735616	0	Neljä tuntia petankkia takana. Suvereenisti parasta ajanvietettä ja muutenkin mahtava peli! #korona #petankki
1250474095189405698	0	Kunnia olla osana tätä ryhmää. Terveyttä kaikille! #yokaranteeniraps
1247893783854776331	1	Mikäli muistan oikein, niin siitä on aikalailla tasan 20v aikaa, kun viimeksi oli enemmän kuin 38.5 kuumetta. Olis hauska tietää, että indikoiko tämä mitään koronan suhteen? Meneekö lievänä ohi niin kuin kaikki muutkin flunssataudit mulla? 🤔
1250839085607985154	1	@AMelaranta Sul on ollu yli kuukauden kuumetta?? Ohhoh..
1246890761720860674	1	@JussiTossavaine Ensi oireita.Kannaattaa ottaa yhteyttä Jenni Pääskysaareen:pitääkö olla huolissaan?
1249389595432755201	0	Meillä Suomessa kaikki kuolleet joilla on tartunta rekisteröidään koronasta johtuviksi. Jotkut ovat valittaneet tästä.
1246460888397348864	0	Sunnuntaina jälleen etäsax. Nyt #kotona Mites sulla sujuu? #etämuusikko #etäopetus #sax #sinisax https://t.co/UoSHtqlFYJ
1248004902917255170	0	Sairas tarina, mutta totta. Ja haluan jakaa kokemuksia.
1249284463168757760	0	#Korona sekoitti vähän pakkaa meilläkin. Piti kesä-heinäkuun vaihteessa muuttaa uuteen osoitteeseen, mutta tulevat vuokranantajat eivät pääsekään muuttamaan vielä kesällä Belgiaan, vaan ehkä loka-tammikuussa. Pitäisi siis löytää uusi kämppä.
1246346410464870402	0	Pe 3.4. valmistuneissa #koronavirus-näytteissä oli yksi uusi #COVID19-positiivinen. Todettujen tartuntojen lukumäärä nyt 37. Sairaalahoidossa on tällä hetkellä 3 potilasta, joista kaksi tehohoidossa. https://t.co/l7ETsrLX2g
1248616864005029891	0	@tearteez sit ku tää karanteeni on ohi tuun kyläilee ja lets get this nct ja exo
1249425754259161088	1	Onko joillain muilla siitepölyallergian oireita nyt? Vai onko tämä korona? 🤔
1246380831859449856	0	#Työuupumus, toipuminen ja #korona'n aiheuttamat massiiviset muutokset lapsiperheen arjessa meinasivat alkuun saada pään räjähtämään.🤯 Nyt olen kuitenkin #kiitollinen: uupumuksen ja sen käsittelyn ansiosta olenkin nyt valmiimpi poikkeusoloihin.💪 https://t.co/iKhIsB4wqz
1247949807026679808	0	Saudilähteiden mukaan 84-vuotiaan kuningas Salmanin veljenpoika, prinssi Faisal bin Bandar bin Abdulaziz Al Saud (Riadin kuvernööri), on joutunut #korona'tartunnan johdosta tehohoitoon.
1250821888663793665	1	@Examiner1976 Nyt oon jo täysin terve, kotona jo viidettä päivää. 💪
1246841481077436416	0	graah vitun viisaudenhammas. vielä kipu talttuu buranalla mutta kuumottaa että saan verenmyrkytyksen tai naama halvaantuu tai jotain jos sitä ei nyhdetä pois ajoissa :((
1249749172636524545	0	jos kylmetyit kevät flunssa alkaa kurkkukivulla ja kuumeella ainakin miulla
1248949084892860417	0	Hellettä Britanniaan – ministeri huolestui: ”Kaikkien pitää edelleen pysyä kotona” https://t.co/RFG5ETpV48
1249224862188605440	0	Lauantain 11.4. kuluessa Pirkanmaalla ilmeni kaksi uutta laboratoriotestillä varmennettua koronavirustartuntaa. Tartuntoja on nyt yhteensä 164. #korona #pääsiäinen #pirkanmaa #tays
1247471757981859840	0	Brittihallituksen ministeri Michael Gove vetäytyy eristykseen – perheenjäsenellä koronan oireita https://t.co/trcWR8kHjk
1245295136424235014	0	Yksi juttu lisää. Perheen ulkopuolinen aikuinen, jonka ääni ei pätki.
1250827569164845064	0	4 viikkoa meni mökillä. Nyt takaisin kotona Helsingissä = riski!
1249616912331358209	0	Timpalla on ollu kiireinen pääsiäinen. 🤷‍♂️
1251024412364746756	1	@PorkkaJuha Joo itselläkin ollut oireita, eli olen voinut sen sairastaa pikku oireilla jo pois. Vasta-ainetestiin voisi sitten kömpiä jossakin vaiheessa...
1250842344439586816	1	@MikaPeltokorpi Oireita, pitkäaikaisiakin, mutta ei kuumetta #kuulostaatutulta ..
1248711924155629568	0	@nevalankorpi Ku nyt karanteeni painaa päälle niin rustasin possut kankaalle😋 https://t.co/lKjBF5wNQK
1246063032062656512	0	Ilta-Sanomien jutussa on visualisoitu tarkemmin kuume- ja muita oireita. Kannattaa katsoa täältä: https://t.co/pIrPaR1QMB
1247121458603704320	0	Soitin mummulleni kävellessä i kauppaan. On pysytellyt kotona ja omalla pihallaan töitä tehden. Terveenä on myös pysynyt mitä nyt molemmat kädet välillä kipuilee. Tätini hoitaa ruoka-ostokset niin sekin puoli kunnossa. Seuraavan kerran soitan tulevana lauantaina, täyttää 90v.❤👌
1247988520544808962	0	Oon tällainen ihminen jolla on ärsyttävä, käheä ja hiukan tärisevä ääni ja krooninen yskä, en pärjää sosiaalisissa tilanteissa enkä osaa aloittaa keskustelua, horjun yleensä kävellessäni, oon aina väsynyt ja melkein aina sattuu joko rintaan, vatsaan tai päähän.
1250454117249679360	0	@JariTaponen Hemmetti, Jari! Toivottavasti ei mene niin pahaksi, ettet saisi parantua rauhassa kotona myös.
1245657985923174404	0	Toimii, vaihdoin kaikkiin kolmeen paristot tiistaina.
1249993805920645120	0	Hieno uutinen, hyvää toipumista edelleen, Ahtisaaret!
1247121510621483009	1	Testeissä ja keuhkoröntgenissä sairaalassa. Mun keuhkot on kuulemma vahvat hirveistä tulehdusarvoista huolimatta. Lohdullista. 🤗💪 Kohta pääsen täältä kotiin marsuja hoitamaan. https://t.co/Y6TPidMtvO
1247505703855697920	0	Taas näitä pieniä iloja. Hei, pieni ystävä! #korona https://t.co/GVAhAnY7Zu
1249398043398623234	0	@Krillmeister5 Mä oon voittanut Kärpäsen koululla kolmannella luokalla hiihtokisassa kolmannen sijan. Palkintona oli sinipunakynä. Yli puolet luokasta oli tuolloin vatsataudissa. Kotona.
1245681050950545408	0	Etätöissä parasta on se, että voi herätä 1-2min ennen kokousta. Ja jos herää vasta sitten, kun kokous alkaa, on vain 1-2min myöhässä. Työmatka on nollasta metristä muutamaan metriin. #etätyö #korona
1250361356844519426	0	Olen odottanut Yliopiston Apteekin kotiinkuljetusta 2.4. alkaen. Nyt ehkä huomenna tulee allergialääkkeet. Jos olisin sairastunut, olisi minun pitänyt hakea lääkkeet itse, kaksi viikkoa on liian pitkä aika odotella. Ja reseptilääkkeitä silti noikin. #koronafi #koronavirusfi
1250619724519690240	1	@Jussi_Andelin Huomenat Jussi. Kuumetta alentavat alentaa hetkeksi. Ei ole merkkejä tulehduksesta eli ei muita lääkkeitä. Odotan lekurin soittoa toissapäiväisistä uusista kaiken maailman kokeista.
1249482647149121537	0	@Dimmu141 Mulla ei oo oireita. Toisaalta asun pohjosemmassa ja oon syöny lääkkeitä jo yli kuukauden 😅
1249285924263006208	1	Ajokaveri joka on on lääkäri teho-osastolla Alicantessa juuri kertoi että on hänellä on todettu SE. Lievät oireet toistaiseksi. Haju ja maku kadonneet. Nyt ensimmäinen tapaus, jonka tunnen
1245623955634835459	0	Vesa-Matti Loirin kanssa karanteenissa. En tiedä kuinka selvittäisiin, mutta luultavasti tarinat eivät loppuisi ihan heti kesken.
1246022645319163905	0	@ippaw Kolme viikkoa jo kotona ja nyt alkaa tuntumaan ettei pää kestä. Vaikka ihan alusta asti olen ajatellut että tämä vie ainakin 2-3kk.
1249416254802276353	0	@LeenaAitonurmi @kallio2017 Voimia meille kaikille. 💞Minun isäni on kaatunut kotona. Lonkka murtunut ja on leikattu. Hän nyt vuodeosastolla tuolla rajan takana. 💞 Ikävä on kova. Hoidan toisia mutta isääni en voi tavata. 😥
1249194938539089924	1	Olen usein miettinyt että olisiko niin että kun sairastat jotain TOISTA VIRUSTA et voikaan saada samaanaikaan KORONAA? Olisiko luonto niin armollinen että säästäisi jotkut ihmiset tällä tavalla. Olen nimittäin potenut useita viikkoja ajoittaista kurkkukipua ja lievää kuumetta.
1250449386502606848	0	Tääl o +2°C lämmintä ja oon hihattomal. Flunssa, let's get it boys
1247247551465750531	0	tää jos mikä todistaa että kuka tahansa voi joutua teholle vaikka ois kuinka rikas tai vaikutusvaltanen pysykää ihmiset kotona aina kun mahdollista
1245602028119678979	0	Osaako kukaan sanoa, miksi Netflixiä katsoessa ”reunat” jäävät näkyviin, kun laitan isolle näytölle? YouTubessa sama. #karanteeni #kysytwitterissä https://t.co/6JDqsRn1cx
1248557561760137217	1	@JukkaSuominen1 Lasiset, helisevät kurkun, kaulan ja kehkojen yläosan kivut olivat ja menivat kolmisen viikkoa sitten. Muut oireet löytyivät myös poislukien kuume ja hajuaistin menetys. * Vasta-ainetesti olisi kiva. * Uutta aaltoa odotellaan kotona. * Ilman maskia baanalle leikkimään uuttamaata?
1247805788447358977	0	@jhaavisto @suviauvi @Postigroup Joo. Pari viikkoa sitten itselle sama. Istuin kotona töissä ja odotin ovisummerin soimista. Ei kuulunut. Joku soitto tuli tuntemattomasta numerosta kyllä sinä aamuna, mutta palveluun ei kuulu soittoa ja oli etätöissä palaveri menossa, joten en vastannut.
1245732826236039171	1	Moro. Olin tossa reilu viikon kipeenä ja muutaman päivän hyvässä kunnossa. Rauhassa ottanu mut taas ihan puskista korkea kuume ja kurkussa monsuuni. Pitäskö tässä ny ruveta soittelee johonkin koronaliittoon vai hourinko hiljaa itekseen tässä kämpillä?
1246683548549033984	0	@MikaelJungner Lisäks ihmisellä voi olla elvytyskielto ( DNR ), varsinkin iäkkäillä ihmisillä on niitä. Esim, jos on keuhkokuume, niin ei tuu hengityskonetta. Tämä on ollut ihan normaalia ennen koronaa.
1247457885463941120	1	@TarjaSaiha Oi oi , oletko tullut kipeäksi ? Miten uskallat olla kotona jos rintakipua 😬
1247453207804198912	0	.@MTVUutiset Ex-aviopari Bruce Willis ja Demi Moore yhdessä lastensa kanssa karanteenissa – pukeutuivat samanlaisiin yöpaitoihin https://t.co/NCCwjqNIMg
1248269233286459393	0	Hyvää Pääsiäistä kaikille!
1247582736262598657	0	Onko google kotona, vai tinnittääkö? &lt;title&gt; https://t.co/pv1AWs4uXZ &lt;/title&gt; &lt;title&gt;Menu&lt;/title&gt; &lt;title&gt; #WoL &lt;/title&gt; https://t.co/uaRQT7Wf5r
1245904643617689600	0	Pirkanmaan käräjäoikeus on tuominnut 41-vuotiaan ählämin Safaa Quasim Zaeem Almojibin törkeästä lapsenraiskauksesta ja lapsen seksuaalisesta hyväksikäytöstä viideksi vuodeksi vankeuteen. Teot tapahtuivat vuodenvaihteen 2019-2020 molemmin puolin. https://t.co/j2ZMlPBJiR
1245788513292910593	0	@HeliPauliina Olen karanteenissa Kari Lumikeron kanssa. Hän kertoo samalla elämäkertaansa oikein mukaansatempaavasti ääneen.
1249405232184000512	0	Hyvää työpäivää!🧏
1250122640615931907	0	Mulla tulee olemaan selkä niin helvetin kipeä istumisesta, ettei ole tosikaan. Silti aion istua sen viikon putkeen leffassa!
1250659082249424896	0	Tänään tasan 1kk verran tehnyt paketti matkaa Jenkeistä Suomeen. Tästä ajasta 3vk seisonut Saksassa, koska ilmeisesti lentoja ei lähde Suomeen? Nyt ei kannata ulkomailta tilata, mikä haluat saada nopeasti perille😬 #korona
1249564728134959109	0	Selkärankareuma ahdistaa.
1248669386413608960	0	Mikä mulla on hätänä ku ihan hirvee hinku päästä Englantiin... ilmeisesti tässä karanteeni tehnyt tehtävänsä taas.....
1246856082418552832	1	@j_martikainen Kappas, mulla myös menossa 25 päivä sairastaessa kurkkukipua ja yskää tosin lämpöä ei ole ollut kuin alussa. 1,5 vkoa saikkua alussa.
1246781079534669824	1	@HeidiJuopperi Mekin seurataan toinen toistemme yskimistä, aivastamista, kurkkukipua...Mutta toisaalta on muutenkin aina hiukan yskää, koska minulla on krooninen nuha. Mutta kyllä ajatuksina on, että mahtaisiko hengissä selvitä...jos korona tulisi. Vakavaksi tekee. Kevyesti ei voi ottaa.
1250861936226508802	0	@tiainen_raila Juttelin lapsenlapseni 3 v. kanssa WAppissa. Kun kyselin kuulumisia, hän sanoi: "En voi mummi nyt mennä päiväkotiin kun minut on lomautettu... sen koronan takia“. Juteltiin sitten vähän lisää mm. siitä mitä mukavia asioita hän nyt kotona tekee, kun ei voi mennä päiväkotiin.
1251041226742259712	0	mulla ei oikeestaan millään tavalla ees oo huono olo mut mua ahdistaa se et mitä jos sit taas kuitenkin saattais olla..
1250726447578308608	1	@RossiTimo @LeenaAitonurmi Ja siis tuolloin, kun twiittasit ekan kerran, niin kuvaus sopi tuohon täysin. Nythän oireet on muuttuneet, mutta selkeästi jotain häikkää on. Se, että mitä häikkää ja onko vakavaa vai ei, selviää vain tutkimuksissa ja siksi olisi tärkeää päästä niihin nopeasti.
1248186455068946433	0	Pääsisinpä sisään keravalaiskoteihin.
1248493115641487360	0	Pääsiäinen, mahdollisuus hengähtää parin päivän ajan kotona ja perheiden kanssa.
1250781170679382017	0	Nyt kun oon koko ajan kotona, tää asunto on täynnä irtohiuksia. Ilmeisesti normaalioloissa kylvän niitä työpaikalle ym., mut nyt ne on kaikki täällä.
1247794470512259074	0	@LeenaViikari Kotona ja töissä
1246494457077411841	0	@tfranti Kotona, omaa tytärtä
1247474567167315974	0	Kiitos kaikille lahjoituksista ja muistamisesta. Arvostamme erittäin paljon. Olemme tässä kaikki mukana. #tays #kiitos #korona
1245633186677153793	0	@TittaPekari Kiitos Titta.💕 Minä olen lomalla ja jumitan kotona. En ole koskaan tälläistä lomaa viettänyt. Kyllähän minä niin mielelläni siellä #Lemi llä olisin. Nyt olen kiitollinen, että on terve. Turvallista päivää sinulle ja läheisillesi. 💕
1250860706947371008	0	@AnittaAhonen Sanoo, että on parempi siellä, lämmintä, asunnossa on parveke, jossa voi istuskella, kaupassa käy silloin tällöin, on äänikirjoja uutiset netistä jne. Kotona pitäisi tilata ruokaostokset, ehkä jää sinne asumaan😂herra on 83v. Respect
1248940959284506625	0	Tänään sen piti taas alkaa. 20. kausi #hjk kausikorttilaisena yhtä kyytiä. Kaipaan.
1250713547497144321	0	Meillä palattiin tänään kouluun. #korona @kaksplus https://t.co/cCOsXqjCZ2
1245291512084209664	0	@JenniferJeeJee Kotona. Just ajattelin lähtee kinkkuostoksille. Hyvää työiltaa sinne 💪💛 https://t.co/r2gWBL5Imc
1249077524820381696	0	Tämä hengitystekniikka saattaa tuoda helpotusta koronaviruspotilaille. #korona
1250859241549836288	0	@elamaonlaiffii @ippaw @KotilainenTuire Nyt kun sanot niin muistan kun viimeksi sain epätyypillisen keuhkokuumeen Haartmanin osastolla ei ollut tilaa ja lääkäri kysyi haluanko kotisairaalaan. Tulivat neljä kertaa vrk:ssa antamaan antibioottia suoneen ja sain sairastaa kotona. Se oli muistaakseni 2014. Hieno kokemus.
1248680931013152769	0	Olisipa mukava ja tarpeellistakin ulkoilla, mutta harva pitää turvavälin. Ehkä pitää siirtyä yöulkoiluun. #korona
1248225941542916096	0	Eka #lomapäivä. Heräsin klo 13 jälkeen. Kävin koiran kanssa lenkillä ja menin takaisin sänkyyn lepäilemään. Nyt juon ekaa kertaa kaffetta tälle päivää ja pelaan PS4:lla miekkosen kanssa. Onneksi saa chillata ja #pysyäkotona.
1246757644364328963	0	Pauli-nalle ikkunassa. #nallehaaste #StayAtHome #COVID19 #HeippaUlkoilijat! https://t.co/KwMwda3hAq
1247090428383571968	0	Käytin ekaa kertaa kunnon hengityssuojainta, kun kävimme ruokakaupassa keskustassa. Oli hieman haastavaa, kun oli kuin turkkilaisessa saunassa olisi ollut. Tuli kuuma ja silmälasit höyryyntyivät niin, ettei eteensä. Olen aloittelija, ehkä vielä sujuu. 😷#korona #COVID19
1250128800513511430	0	@JanneSundelin Tässä ei saa ottaa apua, kun mun pitää näyttää mitä mun ruotsin sanavarastossa on. Torstaina on toka ruotsin tunti. 😊 Kiitos kuitenkin. Tack så mycket!
1249318902338850816	0	Sv: mielenterveyshommat Kumppani pyysi, että auttaisin tavaroiden kantamisessa ulos kämpiltäni. Miulla alkoi nousta pulssi ja ahdistus melkein paniikiksi asti. Minua pelotti lähteä ulos asunnostani. Vittu sano Vatanen. Tätä ei ole ennen ollut, että ei pihallekaan uskaltaisi.
1248009946102296576	0	Olen väsynyt vaikkei ole syytä Olen sininen ja surullinen vaikkei ole aihetta Tunnen itseni epäonnistuneeksi aika kuluu enkä saa mitään aikaiseksi en mitään mikä muuttaisi mitään kasvan kiinni näihin huoneisiin enkä uskalla poistua en astua kynnyksien yli
1249862545315258368	0	USA:ssa ainakin 1 509 ihmistä on kuollut koronavirukseen viimeisen 24 tunnin aikana, kertoo Johns Hopkins -yliopisto. Luku on hieman pienempi kuin edellisenä päivänä. #korona #USA
1249783377957445633	0	Viides viikko etätöissä ja etävapaalla mökillä alkaa, elämä on! Kaikkeen tottuu myös tähän. #korona #elämänturva
1249402124464685061	1	jee sain lääkettä kun on kuumetta ja heila lähetettiin kotiin koska korona-säännökset
1249327370256945154	0	Opiskelen kemiaa mut täs videos on joku trap remix taustamusa voi apua
1249766114504163338	0	Helppohan se on sanoa. Oma hoitosuhteeni katkaistiin jo monta viikkoa sitten.
1249409666033029129	0	Tuttu päräytti karanteeni-biisin https://t.co/ebZk5tP1Z4
1249090216649986055	1	@SwanOfTuonela Me dialyysipotilaat maataan n. 1,5 m toisistamme. Huoneessa on monesti 4-5 potilasta ja 2-3 hoitajaa (joilla ei ole maskeja). Tänään oli jännä tilanne kun mun vieressä oleva mummeli alkoi oirehtia mielenkiintoisia oireita.... kellään hoitajalla ei pienintäkään paniikin merkkiä 🙄
