1.0	25	0.09299393743276596	1251064421511823360	@kutrinet @lettipitko @lasleh @HUS_uutisoi Eka näyte otettiin Peijaksessa kun alkoi tulla halvaus / puutuneisuus oireita kasvoihin / käsiin sit oli outoa painetta kurkussa ja sekin oli negatiivinen. Käsien puristusvoima oli hävinnyt täysin. Ekoista oireista oli 12 päivää silloin. Luin myöhemmin, että voi hävitä tunto... https://t.co/TtGNDn07Xa
1.0	26	0.09433884918689728	1246395165050318850	@lasleh @akihheikkinen Jännä tilanne kyllä konsanaan. Itse 21 päivää nyt oireiden kanssa kotona ja avopuoliso 20 päivää Kävin testeissä peijaksessa 11 päivän kohdalla ( nega ) ja avokki 13 päivän kohdalla ( nega ). Voin sanoa, että oirekuva hyvin mielenkiintoinen. Kuumetta ei ole, mutta kaikkea muuta https://t.co/nsIC6HoqLE
1.0	27	0.09669729322195053	1250795948365799425	Musta tuntuu et tää tauti on joko mun elämäni kamalin flunssa, kurkunpääntulehdus tai korona. Nyt kuulemma testeihin pääsee lievilläkin oireilla, ja entiiä olisko mun hyvä käydä, kun oon päiväkodissa töissä. Soittelen varmaan huomenna terveyskeskukseen ja selvitän 🤨
1.0	28	0.09842739999294281	1251045236106813441	Mulla on ollut aikuisiällä niin harvoin kuumetta tai edes lämpöä, etten muistanut/tiennyt että lihaskivut ja -krampit liittyy siihen — nyt ne ovat poissa. Lyhyen ja lievän kuumeilun perusteella yllätyn jos tämä on koronaa. 🤔
1.0	29	0.10066600888967514	1246902592606781440	@AnneHirvonen1 @marjatta62pm Hei, minun vaimo oksensi tässä yhtenä yönä ja kova pääkipu samalla. Onkohan se sama?
1.0	30	0.10236958414316177	1248869720499130370	Yöllä nousi kuume😱. Yleensä en sairasta mitään. Onkohan tämä koronaa? Pelottaa..
1.0	31	0.10426201671361923	1249507317592330240	Valtava kipu jaloissa(sääret) pelko taas herää kuinka kauan saan pitää jalkani, ikävä kyllä avun saanti on lähes mahdonta tällä hetkellä, kun rahaa ei ole #diabetes #kipu #särky
1.0	32	0.10433170199394226	1246092567835480074	Soitin omalle hammaslääkärille. Hammasta särkee ja kurkku on vähän kipeä samalta puolelta. Vastaus: ei ole aikoja. Soitin seuraavaan. Vastaus: älä tuu tänne noilla oireilla, ehdottaa puhelinlääkäriä. Soitan ja saan puhelinreseptillä penisilliiniä. #Tukholma #koronaruotsi
1.0	33	0.10657534748315811	1251045237373513734	Edelleen uskon että tauti tuli taloon kuopuksen myötä, jolla oli samoja oireita muttei lämpöä. Voi olla että tauti olisi levinnyt normaalisti nopeammin, mutta nyt pestiin käsiä jne. paljon ahkerammin kuin yleensä, joten ehkä se selittää oireiden alkamisen välit (12-13 vrk). 🤔
1.0	34	0.11119209229946136	1247471224239857664	Viikko sitten maanantai yönä heräsin järkyttävään pääkipuun ja eilen kotiuduin leikkauksesta. Nyt toivutaan kotona rauhassa kevät auringosta nauttien 😎 #elämävoittaa #toipuminen https://t.co/BxUsqfSbH2
1.0	35	0.11330784857273102	1251057777428115457	@lettipitko @kutrinet @lasleh @HUS_uutisoi Siltä se ainakin omasta kropasta tuntuu. Aktivoituu / deaktivoituu miten sattuu. Eilen oli taas kuiva yskä takas tokan viikon jälkeen. Tuntuu, että kiertää koko kropan läpi. Kolmas negatiivinen testi vaikka oireet jatkuvat 35 päivän jälkeen... 😶 https://t.co/4Jh6Z7QLqs
1.0	36	0.11371869593858719	1246096822130614272	@jii_laura Keskiviikkona iski ekat oireet
1.0	37	0.11471990495920181	1248510396815859713	@eppe @harrtohm @KariTikkinen Vertailin muistiinpanoja tutun lääkärin kanssa. Kummallakin ollut/on outo "flunssa". Esiin nousi kysymys, miltä väsymys tuntuu? Unettaa vs energia loppu vs pyörryn. Kummallakin sama kokemus, väsymys tuntuu siltä että taju on lähdössä. Testejä odotellessa... ⏳
1.0	38	0.11560435593128204	1250731375302410241	@kautoh @PirtaHotulainen Kauto... 2 x negaa. Oireet jatkuu meidän perheessä 35 päivän jälkeen. On tullut myös neurologisia oireita: Sormien tunnottomuutta, poskien puutumista / kihelmöintiä, leuan puutumista / kihelmöintiä. Sama kihelmöinti / särky säteilee hampaisiin. Neuro jutut alko 25.3... https://t.co/7tctYI2yOW
1.0	39	0.11644317954778671	1250466046261243906	@JonesJouni Kuume ja lihassärky
1.0	40	0.11950419843196869	1246376913909829633	@TellTee @TiinaAiraksinen @annelitiainen1 @koskela77 @MaipuMaire @PulmuM @JohannaKukka @maija_ku @AnnukkaMeronen @ArnkilKatriina @Nuosku Hyvä ajatella noin. Koti on turvapaikka. Meillä yöt olleet -4-8. Mutta mehän olemmekin pohjoisessa. En ole varma sairastinko koronan lievänä. Olin muutaman päivän liki 40 asteen kuumeessa helmikuussa. Kuume ja säryt ainoa oire.
1.0	41	0.1195632666349411	1250470926770147328	Ja nyt prinsessa kotona taas. Kaksi settiä päällekkäin, rs virus ja haavan kautta vereen mennyt bakteeri. Jatketaan kotihoitoa ja perjantaina vielä kontrolli sairaalassa.
1.0	42	0.11970166862010956	1251065170597679105	@kutrinet @lettipitko @lasleh @HUS_uutisoi Lentokenttä juna 5 tai 6.3... muistan yskineen henkilön. Tarkempaa tietoa ei ole kun olin vaan töissä. Mulla eka ja sit päivä sen jälkeen avopuolisolle oireet.
1.0	43	0.11972586065530777	1248723520235933696	@LindenAki Kuullut samaa. Tutun perheessä jokaisella jäsenellä Espanjasta työn kautta huonolla tuurilla kotiin tuotu korona, ei pääsyä testeihin. Kaikilla ~ 3 viikon sahaava kuume, vähän yskää. Myös lapsilla. 🤷‍♀️
1.0	44	0.12012782692909241	1245729687847997440	Lääkärissä piikitettiin tänään nilkkaan kortisonia. Ortopedi käski pysyä kotona ilman turhaa liikkumista loppuviikon. Totesin että tää on aika helppo, ei poikkea juurikaan tästä nykyisestä normaalista. 😅#koronaposi
1.0	45	0.12036489695310593	1245712083251060737	Nyt on myös kuumetta oi mikä ilon ja onnen päivä
1.0	46	0.12080816924571991	1248817414395043840	Minulla oli yöllä astmakohtaus. Otin ensiavuksi kourallisen Mynthonia. En tiennytkään, että minulla oli CPAP kotona. #astma #mynthon #cpap https://t.co/p06xXFvKPU
1.0	47	0.12088685482740402	1246014309966270464	@eldey_KS @THLorg Ok. Mulla oli pari vkoa koronaa vastaavat oireet päällä. Keuhkokuumetta lukuunottamatta. Mutta se "painon" tunne rintarangan/keuhkojen alueella oli jotain ihan uutta. #korona
1.0	48	0.12138275057077408	1247483683617062915	@suldaansaid Tsemppiä! Mitkä olivat oireet? T: 3,5 viikkoa kipeänä ollut
1.0	49	0.121886245906353	1246097732634316800	@jii_laura Ihan ekana oli lihaskivut ja heikotus, sitten tuli kova päänsärky ja pieni lämmönnousu 🤔
1.0	50	0.1285359412431717	1250676813522763785	@somevaari @soalmila Itämisaika voi olla 2 viikkoa. Voit olla 10 päivää vähäoireinen ja sitten tauti iskeekin niin että olet - toivon mukaan - parissa tunnissa hengityskoneessa tai ruumispussissa. Terveisiä Espanjasta kotikaranteenista. 5. viikko menossa kotona. Ei saa edes ulkoilla. 💪🇪🇸
1.0	51	0.12859563529491425	1247476025509937154	Hyvää päivää maailma☀️, vähän koronauutisia. Olen ollut vapaaehtoisesti karanteenissa melkein kaksi viikkoa, koska halusin suojella muita ihmisiä. Kävin sunnuntaina työterveyslääkärissä yskän ja kuumeen takia, otettiin verenkuvat ja katsottiin tulehdusarvot, kaikki normaalit. 1/4 https://t.co/QVUTCjdmOD
1.0	52	0.12898153066635132	1248533371485126657	soitin, käskivät soittaa uudestaan kun särky ja turvotus alkaa. näin.
1.0	53	0.12927532196044922	1246874025818837003	@ilkkavaan Mulla oli tuo sama, 2 vko pois töistä. Alussa oli kuumettakin. Kurkkukipua / kuivaa yskää on myös, nyt pitää mennä keuhkokuviin, ne alkoivat pohtimaan, että on kuumeeton keuhkokuume.
1.0	54	0.13335511088371277	1246018039381987330	@eldey_KS @THLorg Olin yhdessä ravintolassa maaliskuun alussa. Tuttu joka oli samassa pöytäseurueessa sairastui aika tarkkaan samaan aikaan kuin minä. Hän tuli huomattavasti enemmän sairaaksi ja pysyi kotona 2 vkoa kuten minäkin. Epäiltiin heti koronaa. Nyt molemmat jalkeilla ja normikunnossa.
1.0	55	0.13353469967842102	1247739245986373634	@suldaansaid @mikkikauste Voi paska. Mulla on samat oireet. Päällimmäisenä kuiva yskä myt kaksi viikkoa.
1.0	56	0.1337779462337494	1247946787396235270	Mulla kuumetta 37,4 😲 mitäs nyt?
1.0	57	0.13627643883228302	1250640678910033920	Eilen leikkauspäivänä söin vain neljä leipää ja jukurtin, tänään aamulla taisi verensokerit olla alhaalla kun alkoi pyöryttää ja hiki virtasi. Leikkaushaava vähän kipeä joten oxycontia naamaan heti aamusta #leikkaus #hamstring
1.0	58	0.13923384249210358	1248973467967504384	@AnneTorppa Olin Kiinassa (Peking, Tianjin) muutama vuosi sitten ja sain flunssan joka kaatoi minut sänkyyn viikoksi. Kova kuume, superheikko olo, kurkkukipu jne. Selvisin hitaasti. Ehkä se oli korona ja minulla on jo vasta-aineita
1.0	59	0.1417553424835205	1250802945425387521	@TomimPAAN @teemaIC @TimoValto @KalleYrjn @AkiHummasti @inkkari Juttelin tänään kaverini (n. 45v) kanssa joka on nyt selvittänyt koronan. 5 päivää yli 39 asteen kuume, harkinnassa oli jo mennäkö sairaalaan, pahin kokemus ikinä. Nyt viikon ok. Jos tulee tautina niin ei houkuttele
1.0	60	0.14195111393928528	1245935451468443649	Mutta mistä tiedän onko mulla #korona vai peräpukamat? https://t.co/bDEQnOnWes
1.0	61	0.14414924383163452	1246550486901284864	@nazzeus Mulla kans joku sitkeä pikku flunssa. Ei kuumetta, mutta hengityksessä tuntuu. Vähän puolikuntoinen olo jo toista viikkoa😡
1.0	62	0.14815653860569	1251097597621817344	ei täs muuten mitään, mut pienenpienen flunssan mukaan on tullu nyt pienenpieni yskä ja tää selkeesti tarkottaa sitä et mullon vanha kunnon 'rona ja et mä kuolen yöllä https://t.co/j8jWktMmRj
1.0	63	0.14846940338611603	1245766564600852480	@annelitiainen1 @maija_ku @MaipuMaire @minlaulai @PulmuM @TiinaAiraksinen https://t.co/KiQLFZKsqs Minulla juuri nuo oireet. 😯
1.0	64	0.15133100748062134	1246323443429228545	@tommiparkkonen Täytin omaolossa testin jo yli viikko sitten, kertoivat, että koronaepäily, lääkäri soittaa 30 min kuluessa. Ei ole vielä soittanut. Oli pakko omatoimisesti jääädä töistä pois, kun niin kova kuume ym.
1.0	65	0.15212738513946533	1250453144120762368	Teille oireettomille, jotka mietitte nyt mökkireissua: jäin lomille pariviikkoa sitten. Loman puolivälissä alkoivat oireet ja tänään sain tietää sairastavani #COVID ia Onneksi pysyin kotona koko loman ajan, enkä pyörinyt kulmilla tartuttamassa muita. Pysykää tekin! 💪
1.0	66	0.15672367811203003	1250770435353882624	Tänään tuli koronarestin tulos - negatiivinen. Ihan kuin arvelinkin. Keuhkot ei vain ole kunnossa. Odotellaan jatkotoimenpiteitä. 🤔
1.0	67	0.15778283774852753	1246358335160492037	@lasleh @Iltalehti Tää olis kyl hyvä tehdä . Poikani oli maaliskuun alussa viikon 40 asteen kuumeessa ja kova yskä ( tauti alkoi kurkkukivulla ja päänsäryllä ) . Käytiin mehiläisessä mut ei sitten otettu verikoetta, kun ei silloin ollut tietoa koronasta .
1.0	68	0.15826384723186493	1249810857124651009	@Hellapoliisi @tinyphantazma Olen ollut testaamattomassa taudissa 1kk. Nyt jo muuten terve, paits astmaiset keuhkoni eivät toimi kunnolla. 5pv kortisonikuuri auttoi vähän. Keuhko-oireet pahimmat + päänsärky, kylmät väreet + vähän lämpöä. Vasta-ainetesti olis jees 🤔
1.0	69	0.15907001495361328	1247446996526473216	@VanhanenReetta Pääsisinpä siis testattavaksi. Eilen lääkärissä, mutta vaikka 4. viikko alkoi oireiden kanssa ja hengitys huonoa, niin ei testata... #koronavirus #riskiryhmä
1.0	70	0.15917396545410156	1248682203325874179	@OutiMia @SuomenEduskunta @KristaKiuru @akpekonen Kiitos. Olisi pitänyt mennä sairaalaan, mutta ei enää tajunnut. Hirveä kuume ja hallusinaatiot
1.0	71	0.16227641701698303	1247283006777241601	@OllikainenOtso @SannaHellstrom Jo kohta 4viikkoa ahdistuneet keuhkot. Alkuun "mikä tauti nyt olikaan".. nyt jo puolitoista viikkoa muiden oireiden poistuttua vieläkin keuhkot heikossa kunnossa. No.. toivotaan että tää on jotain muuta.. paha sanoa.
1.0	72	0.16335423290729523	1247122556148224000	@MaaritLeinonen @kutrinet Kaverilla alkoi ripulilla. Ei mitään ennakkovaroitusta. Oli sitten kuumehorkassa ja yskässä viikon. Ei mitään muuta. Heikossa kunnossa oli, ei päässyt testeihin, ei lekuriin. Nyt 2 viikkoa karanteenissa. Ei tule riittämään ja ilmeisimmin oli koronaa...kuinka paljon on näitä?
1.0	73	0.1641557812690735	1248928169262034945	Viimeksi olin ulkona asunnosta lauantaina. Olin pyykkituvassa viitisen tuntia ja hain kaupasta kaksi kassia ruokaa. Tänään olis pakko päästä ylös. Pyykkitupa olis 3 minuutin päästä. Ja jääkaappi ja pakastinkin on taas tyhjä. Mutta lämpöä ja särkyjä ja kaikkea on ollut viikon.
1.0	74	0.16583842039108276	1247433168808022016	Minulla oli viime vuonna Balilla niin järkyttävä flunssa, ettei ole ollut koskaan aikaisemmin. Lieneekö ollut korona? Testatkaa minutkin #thl #korona
1.0	75	0.1660943180322647	1247068493826097152	Lisäks c hepshiitti ja. Vahva antibioottikuuri
1.0	76	0.1680300533771515	1247246208382513154	@kalle_koistinen @KatjaKurk @jackcco2 Meillä ollut 2. Perusterve nuori illalla nukkumaan mennessään ihan ok. Aamulla kuume yli 39, hengitys rohiseva, ei saanut kunnolla vedettyä henkeä. Toinen aikuinen, hieman yskää edellispäivänä, kuume 37.6, aamulla, ei saanut vedettyä henkeä syvään, kova kipu keuhkoissa.
1.0	77	0.1683114618062973	1246312456324087808	@ivanpuopolo Mulla ja työkaverilla — toimimme varhaiskasvatuksessa — oli ja on melko perusteltu koronaepäily. Samat oireet jatkuneet reilut kaksi viikkoa. Ei MITÄÄN toivoa testiin pääsystä.
1.0	78	0.16939282417297363	1247207816697450496	Mä haluaisin mennä käymään pääsiäisenä kotona ja vanhemmat haluis että tulisin sinne niin oon ihan conflicted... Toisaalta oon terve, mut pelkään et mulla ei oo vaan oireita... https://t.co/cR011XKBMn
1.0	79	0.17464226484298706	1248687020802793474	Levottomat jalat ja yksi puutunut varvas. Olenko liikkunut tänään liian vähän? Ihme oireita.
1.0	80	0.17557986080646515	1246004083191959552	Ollut jo 2 päivää peräkkäin tosi kuumeinen olo, jaksamaton olo ja kylmä. Vähän kyl pelottaa äidin puolesta, et se on tyyliin lievä #koronavirusfi... Todennäköisesti on vain normi flunssa mut ei voi tietää 😐
1.0	81	0.17598365247249603	1246873007076904962	Koko päivän koskenu päähän ja keuhkoihin. Lisäksi silmät ja nenä ihan "tulessa". Just ja just jaksaa olla 30min pystyssä ja sit taas äkkiä kylelleen. Ei kuumetta. #Vittu
1.0	82	0.1780076026916504	1251045233783123968	Viimeistään ylihuomenna saan koronatestin tulokset. En tiedä mikä tauti mulla on, mutta se on täsmälleen sama kuin esikoisella, koska eteneminen on ollut sama: alun epämääräisten vatsakipujen jälkeen vuorokausi lämpöilyä ja samaan aikaan alkava yskä joka kestänee n. 10 vrk.
1.0	83	0.1799526959657669	1245631521077071872	@HeliPauliina Olen karanteenissa Matti Sarenin kanssa!
1.0	84	0.18144504725933075	1248891773415567360	@odds_12 @TimoBrander Mietin että että oli 14.2 alkaen 2vko:n kuumeinen keuhkoputken tulehdus. Aloin tos vast miettii oisko voinu olla korona. Tuskin vielä tuolloin.
1.0	85	0.18219929933547974	1250869673043820546	Maaliskuussa vähän jokainen ystävä ja tuttu oli "flunssassa". Samantyylisiä epämääräisiä oireita mm jäsensärkyä, silmäsärkyä yms. Itsekin kävin tälläisen taudin läpi. Silloin ei testattu muita kuin sairaalakuntoisia. Olisi mielenkiintoista päästä vasta-ainetestiin #koronafi
1.0	86	0.1824181079864502	1245351982140923905	Tästä on vain 2 viikkoa
1.0	87	0.18385905027389526	1247459483044937728	@teologi Juu... Eilen kun kävin pienellä kävelylenkillä rupes tuntumaan semmonen kuiva yskä joka jatku koko illan. Olin illalla 70% varma et mul satavarmasti on nyt se korona. Tänä aamuna siitä ei taas oo tietookaan. https://t.co/12nIvNhO7P
1.0	88	0.1858942061662674	1245658615119089669	mulla on tosi väsynyt ja fyysisesti viheliäinen olo, ei siis mitään eroa mun normaalista voinnista
1.0	89	0.18822993338108063	1251027128025526272	@HKivimaki Samoin mulla mutta ei kuumetta,ihan outoja oireita😬
1.0	90	0.18998302519321442	1247944316644974606	miten voi olla näin raihnainen ja krapulainen olo, lihaksia ja päätä särkee. tää EI OLE NORMAALIA viisaudenhampaan poiston jälkeen. mä KUOLEN tähän. (kuumetta ei ole)
1.0	91	0.19169223308563232	1247494843401674752	@mikkikauste Oireet oli yskimistä, välillä kuumeilua ja väsymystä.
1.0	92	0.19489136338233948	1250852864991387650	@MunnukkaTuomas @kautoh @PirtaHotulainen On ollut lämpöä 37.2-37.5 kun käyty Martinlaakson terveystalolla / koronaterveysasemalla. Soitin 25.3 ambulanssin kun tuntui, että vasen puoli alkoi tuntua, että halvaantuisi / puutuisi.. ainii sormista lähti tunto. Ambulanssi olisi kestänyt 112 mukaan 2-3 h... Menin taksilla. https://t.co/TrvceS4owJ
1.0	93	0.19544316828250885	1250093870475546626	Hieman vilustumis oireita päällä ja kurkku karheana. Ei huvittas nyt.
1.0	94	0.1966504156589508	1247934465852215309	Tilasin kasvomaskeja netistä. En tiedä, että olisin saanut tartunnan, mutta meinaan ainakin itse käyttää, kun käyn esim kaupassa. #korona
1.0	95	0.19977764785289764	1251013260112998400	Aamun hauska leikki: onko tämä kova hengenahdistus vain erityisen sinnikäs astmakohtaus vai jotain muuta
1.0	96	0.20073804259300232	1250619724519690240	@Jussi_Andelin Huomenat Jussi. Kuumetta alentavat alentaa hetkeksi. Ei ole merkkejä tulehduksesta eli ei muita lääkkeitä. Odotan lekurin soittoa toissapäiväisistä uusista kaiken maailman kokeista.
1.0	97	0.20126529037952423	1246082605155483648	Vähän tais olla väsymystä, pääsin aikaisin kotiin, nukkunut pari tuntia. Kännykkäki oli kotona työpäivän odottamassa tyynyllä ja nyt se oli liimautunut poskeen kun heräsin. Mitäs nyt tekis? https://t.co/Y2Hi31kmR4
1.0	98	0.2014673799276352	1247124256271499270	Kuumeessa. Oireet lieviä, mutta väkisin hiipii pieni paranoia päälle. Kattellaan mihin suuntaan menee. Saa laittaa ketjuun kaikkia tyhmiä meemejä ja kuvia jotta piristyisin. Kiitos. ❤️
1.0	99	0.20171980559825897	1247853237534949377	Tässä tarinani kuinka sairastuin ME-tautiin. ” #väsymysoireyhtymä ”
1.0	100	0.20251500606536865	1245683769035706368	Olen karanteenissa törkeästä veropetoksesta sekä työnantajamaksujen maksamatta jättämisestä tuomitun Hans Franssonin kanssa.
1.0	101	0.20288339257240295	1250927056537485312	@LindaPelkonen Itselläni oli aivan sama tilanne: yli 3 viikkoa eestaas sahaavaa flunssaa, jonka oireet sopivat koronaan, mutta sekä vasta-ainetesti että koronatesti olivat negatiiviset. Hämmästyin kyllä.
1.0	102	0.20440223813056946	1246177415975575552	Nyt ei karhunpoika sairasta, vaan karhunpoika 🐻 ja kettukaunokainen 🦊 hoitaa sairastavaa Mamia ❤️ Kolme päivää ollut pientä kuumetta, kurkkukipua, yskää, nuhaa, päänsärkyä, väsymystä ... Päivät menneet sängyn… https://t.co/YnHbcR6eGE
1.0	103	0.20541323721408844	1251047351092944897	@kautoh @TimoSalin @PirtaHotulainen Vielä siihen ei kuulemma kannata mennä. Hitto kun kukaan ei osaa sanoa, mutta omani kroppa sanoo, että tämä virus aktivoituu / deaktivoituu aivan miten sattuu. Eilen tuli taas kuiva yskä / keuhkopolte takas. Kolmas negatiivinen tulos myös. Päiviä takana 35 oireiden kanssa. https://t.co/jXVqC9VO6F
1.0	104	0.2083633840084076	1247890859061702657	@stekke12 Luullakseni voi uida, kun paino (jota on liikaa) ei haittaa. Ainakin voi lillua ja kellua, niissä olen hyvä! 😁 Oli tosi kipeä jo pari viikkoa sitten, ilman erityistä syytä. Sitten palautui aika hyvin, mutta eilen ponnistaessani iski kova äkillinen kipu. Jospa menisi taas ohi...
1.0	105	0.20924650132656097	1247900610705285126	niin ja orastava kurkkukipu, eli mä vittu sain kuitenkin koronan hammaslääkäristä kuten pelkäsinkin
1.0	106	0.21048107743263245	1250725413971726338	@elamaonlaiffii @LeenaAitonurmi Nämä on kyllä jatkuvia nämä oireet olleet pidempään jo. Eikös tuo TIA ollut että käväisee ja menee pois.
1.0	107	0.21110081672668457	1247092065227419649	Mehiläisellä lääkäri kuunteli keuhkot ja katsoi kurkun - ne OK. Labroina verikoe (jossa kaikki näköjään viitearvoissa) ja korona, joka menee siis Koreaan testattavaksi. Saikku jatkuu 12.4. saakka (puuhailen toki hommia etänä). Äsken lämpö 37,2. Kohti lopullista voittoa ✌️!
1.0	108	0.21180292963981628	1250677123821551618	Autoni sai viikonloppuna alleen kesärenkaat. Onneksi tänä aamuna tähän työpöydän ääreen pystyi liukastelemaan ihan vain villasukissa. #etätyö #korona
1.0	109	0.2147493064403534	1246195857986334720	@kaljalainen Voimia ja paranemisia! Ota kunnolla lepoa ettei pitkity. Mulla tää on kestäny enemmän tai vähemmän kuukauden. Pari viikkoa pahempaa ja keuhkot sano ittensä irti pari päivää sitten. Nyt pää täynnä räkää ja sohvalta nousu hengästyttää. Mut kyl me selätetään tää! 💪
1.0	110	0.21776464581489563	1246440816299704321	nonni nyt ei juma ei helvetti auttakaa mikä auttaa näihin tuskaisiin menkkakipuihin ku maha ihan sekasin ja joka asento tuntuu tuskaselta?? särkylääke, ei oo apua 😭😭😭
1.0	111	0.21806864440441132	1247618252584386561	Jaa, mittarin mukaan 38 astetta kuumetta. Ei mitään oireita ja olo ihan normaali, ainoostaan toi monta päivää kipeenä ollu vasen olkapää ja koko käsi huutaa hoosiannaa. Tosin tässä pitää tietää, että tätä sahaavaa lämpöilyä on jatkunut jo monta kuukautta. Ota tästä taas selvää.
